event_id,product_id,date,event_type,call_count,sms_count,data_count,direction,roaming,calling_msisdn,called_msisdn
1420,405,2022-03-06 04:16:18,data,0,0,50,outgoing,----------,+55-31-31304607,+55-22-22516168
1421,405,2022-03-01 20:19:46,data,0,0,184,incoming,----------,+55-06-06028178,+55-75-75245405
1422,405,2022-03-07 00:22:45,data,0,0,168,incoming,----------,+55-06-06341715,+55-22-22461325
1423,405,2022-03-07 16:21:13,sms,0,1,0,outgoing,----------,+55-34-34860162,+55-25-25207774
1424,405,2022-03-02 16:09:53,sms,0,1,0,outgoing,----------,+55-47-47682405,+55-55-55785431
1425,405,2022-03-05 08:31:57,data,0,0,14,outgoing,----------,+55-13-13864227,+55-56-56221537
1426,704,2022-03-07 18:49:39,call,27,0,0,incoming,----------,+55-23-23501241,+55-33-33381276
1427,704,2022-03-01 23:13:43,call,42,0,0,incoming,roaming,+55-71-71127578,+55-11-11708748
1428,704,2022-03-06 01:18:50,call,12,0,0,outgoing,----------,+55-53-53358850,+55-31-31776735
1429,704,2022-03-07 09:06:22,call,20,0,0,incoming,----------,+55-81-81211268,+55-77-77548316
1430,704,2022-03-01 14:56:27,call,21,0,0,incoming,----------,+55-33-33143234,+55-72-72050845
1431,704,2022-03-02 04:19:51,call,49,0,0,incoming,----------,+55-28-28474058,+55-42-42654533
1432,704,2022-03-02 23:38:46,call,11,0,0,outgoing,----------,+55-75-75033714,+55-84-84166410
1433,704,2022-03-01 12:47:41,sms,0,1,0,outgoing,----------,+55-44-44373810,+55-61-61268674
1434,374,2022-03-06 14:19:21,sms,0,1,0,incoming,roaming,+55-16-16113815,+55-03-03268737
1435,374,2022-03-06 20:52:26,call,18,0,0,incoming,----------,+55-40-40867731,+55-27-27537311
1436,402,2022-03-02 11:27:58,sms,0,1,0,incoming,----------,+55-07-07288630,+55-25-25532620
1437,402,2022-03-03 04:38:22,call,20,0,0,outgoing,----------,+55-32-32524346,+55-53-53346557
1438,599,2022-03-05 10:32:18,data,0,0,67,outgoing,roaming,+55-31-31776735,+55-44-44518663
1439,599,2022-03-03 01:13:35,sms,0,1,0,incoming,----------,+55-86-86180133,+55-23-23432462
1440,619,2022-03-06 16:15:49,sms,0,1,0,outgoing,----------,+55-41-41806435,+55-12-12300222
1441,619,2022-03-06 14:54:40,data,0,0,178,outgoing,----------,+55-14-14310577,+55-14-14112801
1442,319,2022-03-04 00:05:34,data,0,0,115,outgoing,----------,+55-11-11076674,+55-22-22486832
1443,319,2022-03-06 08:38:49,data,0,0,48,incoming,----------,+55-88-88356011,+55-50-50682525
1444,319,2022-03-03 03:30:15,data,0,0,70,incoming,----------,+55-83-83206183,+55-21-21851240
1445,319,2022-03-06 00:46:21,call,2,0,0,incoming,----------,+55-34-34367305,+55-37-37174006
1446,319,2022-03-07 04:22:09,call,11,0,0,incoming,----------,+55-15-15104275,+55-00-00421161
1447,319,2022-03-03 12:34:08,call,43,0,0,outgoing,----------,+55-14-14067272,+55-27-27078088
1448,319,2022-03-03 13:39:56,sms,0,1,0,incoming,----------,+55-18-18421737,+55-06-06272470
1449,319,2022-03-03 19:50:41,call,38,0,0,outgoing,----------,+55-17-17663653,+55-24-24208482
1450,209,2022-03-02 11:59:01,data,0,0,30,outgoing,----------,+55-16-16165143,+55-53-53850465
1451,209,2022-03-07 18:55:35,call,37,0,0,outgoing,----------,+55-71-71581477,+55-35-35652732
1452,209,2022-03-05 07:47:01,data,0,0,143,incoming,----------,+55-71-71127578,+55-70-70476456
1453,209,2022-03-02 05:44:44,data,0,0,9,incoming,roaming,+55-00-00058865,+55-72-72510225
1454,209,2022-03-03 13:08:32,data,0,0,169,incoming,----------,+55-53-53272784,+55-80-80285333
1455,209,2022-03-05 08:47:35,sms,0,1,0,incoming,----------,+55-77-77186580,+55-78-78857632
1456,209,2022-03-01 00:10:02,data,0,0,17,incoming,----------,+55-75-75277125,+55-34-34641636
1457,209,2022-03-04 14:57:03,data,0,0,76,outgoing,----------,+55-47-47420302,+757-87-27619016
1458,291,2022-03-04 14:20:10,data,0,0,102,outgoing,----------,+55-33-33277107,+55-84-84465204
1459,291,2022-03-01 12:19:14,call,23,0,0,incoming,----------,+55-84-84070846,+55-61-61412360
1460,291,2022-03-03 22:24:42,call,44,0,0,incoming,----------,+55-62-62546783,+55-21-21785403
1461,291,2022-03-05 01:41:38,data,0,0,194,incoming,----------,+55-07-07311004,+55-07-07344085
1462,574,2022-03-05 19:52:30,call,47,0,0,incoming,----------,+55-77-77177044,+55-60-60307744
1463,574,2022-03-07 15:46:27,call,45,0,0,incoming,----------,+55-06-06111538,+55-58-58027115
1464,574,2022-03-07 13:40:36,call,42,0,0,outgoing,----------,+55-45-45663748,+55-14-14112801
1465,189,2022-03-03 14:11:00,call,8,0,0,outgoing,----------,+55-00-00630363,+55-07-07266735
1466,189,2022-03-03 22:56:20,call,5,0,0,outgoing,----------,+55-86-86362043,+55-03-03185448
1467,189,2022-03-06 19:43:43,data,0,0,46,outgoing,roaming,+55-44-44373810,+55-83-83350835
1468,189,2022-03-01 06:22:57,sms,0,1,0,incoming,----------,+55-53-53850465,+55-43-43071265
1469,189,2022-03-07 21:54:18,call,36,0,0,outgoing,----------,+55-32-32410705,+55-85-85410028
1470,73,2022-03-04 20:11:46,sms,0,1,0,outgoing,----------,+55-14-14083383,+55-42-42654533
1471,381,2022-03-07 20:23:03,data,0,0,27,outgoing,----------,+55-80-80377230,+55-85-85143036
1472,381,2022-03-05 12:43:40,sms,0,1,0,incoming,----------,+55-47-47521167,+55-44-44137314
1473,381,2022-03-04 18:42:26,sms,0,1,0,incoming,----------,+55-80-80377230,+55-82-82022246
1474,381,2022-03-03 11:07:31,data,0,0,8,incoming,----------,+55-37-37365873,+55-41-41333406
1475,381,2022-03-07 16:29:07,data,0,0,1,outgoing,----------,+55-05-05775012,+396-15-96251739
1476,381,2022-03-07 19:27:57,data,0,0,71,outgoing,----------,+55-43-43440256,+55-38-38737378
1477,381,2022-03-04 19:34:53,call,28,0,0,outgoing,----------,+55-27-27048334,+55-33-33751327
1478,381,2022-03-02 01:33:02,data,0,0,27,incoming,roaming,+55-44-44518663,+55-51-51331517
1479,381,2022-03-05 18:11:06,data,0,0,185,outgoing,----------,+55-13-13005553,+55-10-10662332
1480,343,2022-03-01 23:30:19,data,0,0,114,outgoing,----------,+55-24-24827430,+55-40-40878030
1481,343,2022-03-07 02:20:08,data,0,0,183,incoming,----------,+55-76-76544257,+55-77-77443187
1482,431,2022-03-02 21:59:50,call,31,0,0,outgoing,----------,+55-18-18707621,+55-10-10511163
1483,431,2022-03-06 06:24:54,call,47,0,0,outgoing,----------,+55-06-06111538,+316-48-90793283
1484,431,2022-03-04 00:05:57,data,0,0,100,outgoing,----------,+55-27-27078088,+55-37-37400010
1485,431,2022-03-05 16:25:47,call,6,0,0,incoming,----------,+55-81-81211268,+55-24-24001285
1486,431,2022-03-03 09:03:50,data,0,0,99,incoming,----------,+55-53-53175030,+55-50-50132826
1487,431,2022-03-06 09:23:34,sms,0,1,0,outgoing,----------,+55-70-70154858,+55-11-11881823
1488,3,2022-03-05 19:05:33,sms,0,1,0,outgoing,----------,+55-01-01570503,+849-38-11760502
1489,3,2022-03-05 05:59:29,sms,0,1,0,incoming,----------,+55-32-32687284,+55-87-87767306
1490,3,2022-03-07 15:46:02,call,34,0,0,incoming,----------,+55-03-03213116,+55-80-80266027
1491,3,2022-03-01 13:55:40,sms,0,1,0,outgoing,----------,+55-70-70502621,+55-31-31304607
1492,3,2022-03-02 06:00:51,data,0,0,10,incoming,----------,+55-07-07028087,+55-40-40878030
1493,3,2022-03-06 06:53:47,data,0,0,96,outgoing,----------,+55-13-13803107,+55-61-61827712
1494,3,2022-03-07 18:51:50,data,0,0,176,outgoing,roaming,+55-06-06341715,+55-12-12730177
1495,3,2022-03-03 02:32:23,call,23,0,0,outgoing,----------,+55-85-85038074,+800-42-52715984
1496,181,2022-03-06 06:56:29,call,3,0,0,incoming,----------,+416-24-25076927,+55-33-33154420
1497,181,2022-03-04 00:14:35,data,0,0,60,outgoing,----------,+55-18-18247578,+55-57-57002837
1498,181,2022-03-02 18:45:43,sms,0,1,0,outgoing,roaming,+55-77-77602377,+55-15-15718166
1499,181,2022-03-01 04:59:17,sms,0,1,0,outgoing,----------,+55-74-74503703,+55-22-22570374
1500,181,2022-03-03 23:16:37,sms,0,1,0,outgoing,----------,+55-34-34607857,+707-60-59500954
1501,181,2022-03-01 13:54:36,call,10,0,0,outgoing,roaming,+55-35-35366807,+55-34-34220013
1502,181,2022-03-01 15:19:28,data,0,0,2,outgoing,----------,+55-51-51660835,+55-20-20703428
1503,181,2022-03-03 21:03:03,sms,0,1,0,incoming,----------,+55-00-00421161,+55-71-71178856
1504,181,2022-03-07 20:29:35,sms,0,1,0,incoming,roaming,+55-84-84375040,+55-46-46633868
1505,245,2022-03-02 14:35:51,data,0,0,158,outgoing,----------,+55-13-13770032,+55-07-07281037
1506,245,2022-03-03 17:13:01,call,38,0,0,incoming,----------,+55-88-88202077,+55-13-13520211
1507,615,2022-03-04 14:16:43,data,0,0,182,outgoing,----------,+55-42-42760704,+55-17-17514111
1508,615,2022-03-06 01:35:46,call,34,0,0,outgoing,----------,+55-73-73720810,+55-55-55116684
1509,615,2022-03-06 04:53:22,call,35,0,0,incoming,----------,+55-05-05075561,+55-53-53121644
1510,615,2022-03-03 14:29:14,call,35,0,0,outgoing,roaming,+55-04-04576027,+55-62-62466831
1511,615,2022-03-07 10:32:30,sms,0,1,0,outgoing,----------,+55-02-02764408,+55-27-27056260
1512,687,2022-03-04 23:25:53,sms,0,1,0,outgoing,roaming,+55-20-20307061,+55-85-85431327
1513,687,2022-03-01 00:02:23,call,5,0,0,outgoing,----------,+55-77-77533548,+55-25-25538717
1514,687,2022-03-03 04:36:45,call,44,0,0,outgoing,----------,+55-32-32824808,+55-24-24344642
1515,687,2022-03-04 11:36:30,sms,0,1,0,outgoing,----------,+55-48-48122654,+55-80-80682337
1516,687,2022-03-04 04:06:13,call,24,0,0,outgoing,----------,+55-44-44137314,+55-26-26144325
1517,683,2022-03-01 10:13:49,call,39,0,0,outgoing,----------,+55-02-02218027,+55-14-14375372
1518,683,2022-03-05 22:22:20,sms,0,1,0,outgoing,----------,+55-62-62466831,+55-27-27078088
1519,683,2022-03-03 19:25:53,data,0,0,65,incoming,roaming,+55-40-40437762,+55-84-84375040
1520,683,2022-03-04 03:56:45,sms,0,1,0,incoming,----------,+55-74-74748768,+55-51-51278561
1521,683,2022-03-04 10:51:38,data,0,0,82,outgoing,----------,+55-16-16662330,+594-19-36530137
1522,683,2022-03-06 05:37:13,call,27,0,0,incoming,----------,+55-30-30433305,+55-60-60876113
1523,683,2022-03-06 11:01:48,sms,0,1,0,incoming,----------,+55-06-06776605,+55-53-53435628
1524,683,2022-03-05 19:35:02,sms,0,1,0,outgoing,----------,+55-48-48547473,+55-03-03245558
1525,683,2022-03-01 06:05:16,call,21,0,0,incoming,----------,+55-20-20683108,+55-83-83348767
1526,478,2022-03-03 03:25:31,data,0,0,54,outgoing,----------,+55-32-32450185,+55-66-66757402
1527,682,2022-03-04 19:19:10,sms,0,1,0,outgoing,----------,+55-13-13803107,+641-52-86976362
1528,682,2022-03-07 06:29:57,data,0,0,173,incoming,----------,+55-72-72510225,+55-58-58051174
1529,682,2022-03-03 20:03:46,data,0,0,162,outgoing,----------,+55-48-48105111,+55-04-04474643
1530,682,2022-03-03 13:54:17,sms,0,1,0,incoming,----------,+55-83-83516815,+55-48-48672150
1531,682,2022-03-07 12:54:07,call,35,0,0,outgoing,----------,+55-86-86263480,+55-12-12504517
1532,682,2022-03-05 03:46:40,data,0,0,61,outgoing,----------,+55-37-37802300,+55-66-66073421
1533,682,2022-03-04 08:54:51,sms,0,1,0,outgoing,----------,+55-60-60610774,+55-31-31127256
1534,180,2022-03-02 18:33:55,call,42,0,0,incoming,----------,+55-52-52584252,+55-66-66244144
1535,180,2022-03-02 14:33:11,sms,0,1,0,incoming,----------,+55-27-27808260,+55-52-52584252
1536,180,2022-03-02 18:08:27,call,32,0,0,incoming,----------,+55-28-28387082,+55-75-75815480
1537,180,2022-03-01 18:37:38,call,35,0,0,incoming,roaming,+55-78-78778131,+55-80-80503771
1538,180,2022-03-01 15:28:09,sms,0,1,0,outgoing,----------,+55-25-25532620,+55-68-68782057
1539,180,2022-03-07 09:44:13,call,36,0,0,outgoing,----------,+55-07-07266735,+55-66-66272681
1540,180,2022-03-05 18:10:02,call,34,0,0,outgoing,----------,+55-72-72260500,+55-74-74213830
1541,180,2022-03-05 13:43:00,sms,0,1,0,outgoing,----------,+55-74-74565052,+55-17-17745046
1542,180,2022-03-04 05:34:58,sms,0,1,0,outgoing,----------,+55-21-21851240,+55-02-02251445
1543,431,2022-03-06 03:32:41,call,8,0,0,incoming,----------,+55-24-24162435,+55-33-33534881
1544,431,2022-03-04 18:47:12,sms,0,1,0,outgoing,----------,+55-38-38414641,+55-17-17231878
1545,431,2022-03-01 02:40:16,data,0,0,150,outgoing,roaming,+55-57-57453446,+55-57-57761434
1546,431,2022-03-05 23:02:29,sms,0,1,0,incoming,----------,+55-04-04863460,+55-33-33751327
1547,431,2022-03-04 17:29:23,data,0,0,157,incoming,----------,+55-42-42734822,+55-80-80377230
1548,431,2022-03-03 16:42:40,call,4,0,0,incoming,----------,+55-14-14753643,+55-60-60388676
1549,431,2022-03-05 05:14:59,call,38,0,0,incoming,roaming,+221-67-41405459,+55-32-32048363
1550,431,2022-03-02 17:31:41,data,0,0,168,incoming,----------,+55-75-75277125,+55-06-06786233
1551,640,2022-03-01 21:51:55,call,49,0,0,outgoing,----------,+55-54-54656764,+55-41-41806435
1552,640,2022-03-01 06:52:56,data,0,0,116,outgoing,----------,+55-45-45507365,+55-64-64817753
1553,640,2022-03-06 06:59:47,sms,0,1,0,outgoing,----------,+55-52-52167423,+55-21-21526776
1554,640,2022-03-07 16:30:38,call,38,0,0,incoming,----------,+55-08-08140003,+55-13-13162868
1555,640,2022-03-01 04:24:46,data,0,0,59,incoming,----------,+55-46-46320017,+55-54-54078628
1556,640,2022-03-04 08:41:35,sms,0,1,0,outgoing,----------,+55-18-18167211,+55-52-52584252
1557,390,2022-03-07 21:25:00,data,0,0,118,incoming,----------,+55-66-66412756,+55-83-83852524
1558,390,2022-03-05 09:06:53,sms,0,1,0,incoming,----------,+55-54-54445324,+55-18-18165084
1559,390,2022-03-03 19:35:48,sms,0,1,0,outgoing,----------,+55-80-80437174,+55-41-41546638
1560,390,2022-03-04 20:51:48,data,0,0,185,outgoing,----------,+55-88-88356011,+831-80-18350076
1561,61,2022-03-04 23:27:25,sms,0,1,0,incoming,----------,+55-26-26644543,+55-80-80037330
1562,61,2022-03-07 05:28:51,call,28,0,0,outgoing,----------,+55-16-16668063,+55-02-02011715
1563,61,2022-03-01 04:49:53,call,41,0,0,outgoing,----------,+55-81-81188285,+55-00-00004672
1564,61,2022-03-01 08:10:51,call,10,0,0,incoming,----------,+968-79-58095770,+55-42-42651332
1565,61,2022-03-03 06:30:30,call,32,0,0,outgoing,----------,+55-65-65682741,+55-88-88202077
1566,61,2022-03-05 07:05:31,sms,0,1,0,outgoing,----------,+55-61-61412360,+55-40-40437762
1567,155,2022-03-01 11:57:51,sms,0,1,0,incoming,----------,+55-16-16658306,+55-80-80437174
1568,155,2022-03-03 07:18:42,data,0,0,71,outgoing,----------,+55-51-51331517,+55-66-66051471
1569,155,2022-03-07 23:09:37,call,17,0,0,incoming,----------,+55-66-66051471,+55-22-22516168
1570,155,2022-03-07 18:45:59,call,12,0,0,outgoing,----------,+55-01-01862757,+55-18-18178520
1571,155,2022-03-03 00:41:39,data,0,0,86,incoming,----------,+55-51-51264436,+55-60-60388676
1572,202,2022-03-06 04:45:30,call,15,0,0,incoming,----------,+55-28-28211620,+55-68-68445005
1573,202,2022-03-06 21:22:35,call,2,0,0,incoming,----------,+55-15-15718166,+55-18-18667171
1574,202,2022-03-07 12:42:21,call,43,0,0,incoming,----------,+55-62-62746082,+55-22-22673110
1575,202,2022-03-05 10:58:27,data,0,0,140,incoming,----------,+55-80-80351351,+55-50-50824712
1576,202,2022-03-01 04:01:30,data,0,0,57,outgoing,----------,+55-07-07835438,+55-04-04474643
1577,321,2022-03-03 00:09:30,call,37,0,0,outgoing,----------,+55-88-88742758,+55-44-44673733
1578,321,2022-03-05 15:43:22,sms,0,1,0,incoming,----------,+55-24-24483136,+55-46-46450408
1579,321,2022-03-01 19:05:37,call,7,0,0,incoming,----------,+55-53-53581742,+55-46-46055327
1580,321,2022-03-05 19:57:06,data,0,0,188,incoming,----------,+381-63-21495481,+55-00-00481634
1581,321,2022-03-06 19:38:26,sms,0,1,0,outgoing,----------,+55-53-53564467,+55-07-07022446
1582,321,2022-03-05 02:40:45,sms,0,1,0,outgoing,----------,+55-77-77247634,+55-76-76288048
1583,321,2022-03-05 20:28:40,data,0,0,192,incoming,----------,+55-17-17420023,+55-16-16000404
1584,321,2022-03-05 04:56:04,data,0,0,85,incoming,----------,+55-14-14138536,+55-07-07102016
1585,124,2022-03-05 22:41:00,data,0,0,182,outgoing,----------,+55-42-42760704,+598-56-90777022
1586,124,2022-03-02 17:40:10,call,49,0,0,incoming,----------,+55-77-77602377,+55-50-50167066
1587,124,2022-03-04 00:41:48,sms,0,1,0,incoming,----------,+874-95-40122798,+55-41-41406458
1588,124,2022-03-06 22:13:14,data,0,0,55,incoming,----------,+55-20-20643272,+55-70-70550580
1589,124,2022-03-07 12:48:27,data,0,0,6,incoming,----------,+55-14-14730356,+55-43-43681676
1590,124,2022-03-04 19:34:33,sms,0,1,0,outgoing,----------,+55-10-10400202,+55-21-21526776
1591,124,2022-03-04 08:41:01,data,0,0,104,outgoing,----------,+55-31-31284537,+55-83-83331534
1592,124,2022-03-01 22:58:42,sms,0,1,0,outgoing,----------,+55-25-25532620,+55-43-43440256
1593,589,2022-03-03 15:02:46,sms,0,1,0,incoming,----------,+55-12-12455871,+55-53-53272784
1594,589,2022-03-05 08:01:29,data,0,0,41,outgoing,roaming,+55-70-70546512,+55-38-38587256
1595,589,2022-03-02 00:00:12,sms,0,1,0,incoming,----------,+55-02-02084578,+55-66-66626426
1596,589,2022-03-07 17:07:07,data,0,0,27,outgoing,----------,+55-54-54510200,+55-36-36672042
1597,589,2022-03-01 06:20:40,sms,0,1,0,outgoing,----------,+55-12-12851348,+55-84-84511570
1598,589,2022-03-06 03:59:17,call,5,0,0,outgoing,----------,+55-35-35704133,+55-34-34430185
1599,589,2022-03-06 04:14:34,sms,0,1,0,outgoing,----------,+55-73-73800856,+55-06-06341715
1600,589,2022-03-05 06:05:12,data,0,0,137,incoming,----------,+55-12-12731074,+55-11-11526743
1601,75,2022-03-03 14:40:32,sms,0,1,0,outgoing,----------,+55-66-66272681,+55-82-82022246
1602,75,2022-03-02 04:11:01,sms,0,1,0,incoming,----------,+55-14-14375372,+55-88-88810120
1603,75,2022-03-05 06:01:22,data,0,0,88,outgoing,----------,+55-48-48122654,+55-14-14108565
1604,75,2022-03-01 19:56:01,data,0,0,31,incoming,----------,+55-88-88202077,+55-22-22351266
1605,75,2022-03-03 04:24:09,sms,0,1,0,incoming,----------,+55-61-61855416,+55-60-60307744
1606,352,2022-03-05 18:33:36,sms,0,1,0,outgoing,----------,+55-17-17335872,+55-28-28474058
1607,352,2022-03-04 16:10:06,data,0,0,97,outgoing,roaming,+55-25-25614062,+55-58-58484332
1608,352,2022-03-07 21:09:16,data,0,0,59,outgoing,----------,+55-84-84252180,+55-67-67887750
1609,542,2022-03-05 01:49:14,data,0,0,127,incoming,----------,+55-73-73800856,+55-38-38578565
1610,594,2022-03-06 09:24:46,data,0,0,86,outgoing,----------,+55-84-84361611,+55-42-42352245
1611,594,2022-03-04 15:18:29,call,30,0,0,outgoing,----------,+55-38-38285842,+55-80-80377230
1612,594,2022-03-02 06:44:38,sms,0,1,0,outgoing,----------,+55-14-14067272,+55-15-15718166
1613,594,2022-03-03 06:17:12,call,46,0,0,incoming,----------,+55-13-13162868,+55-16-16165143
1614,594,2022-03-03 17:57:21,sms,0,1,0,incoming,----------,+55-74-74805222,+55-85-85431327
1615,594,2022-03-07 15:39:28,sms,0,1,0,outgoing,roaming,+55-08-08165160,+55-41-41806435
1616,594,2022-03-03 23:00:38,call,47,0,0,incoming,----------,+55-62-62746082,+55-22-22673110
1617,594,2022-03-07 18:55:03,call,30,0,0,incoming,----------,+55-06-06272470,+55-01-01754154
1618,594,2022-03-06 00:57:59,call,47,0,0,outgoing,----------,+55-08-08456640,+55-66-66786535
1619,62,2022-03-02 11:12:22,call,29,0,0,incoming,----------,+55-53-53687870,+55-12-12851348
1620,62,2022-03-02 11:58:56,data,0,0,109,outgoing,----------,+55-53-53272784,+55-25-25532620
1621,62,2022-03-07 18:45:24,data,0,0,34,incoming,roaming,+55-83-83852524,+55-64-64643175
1622,62,2022-03-01 14:07:54,call,45,0,0,incoming,----------,+55-80-80437174,+55-82-82181288
1623,62,2022-03-06 19:26:28,data,0,0,162,incoming,----------,+55-88-88508515,+55-17-17257701
1624,62,2022-03-04 06:14:21,call,46,0,0,outgoing,----------,+55-87-87533004,+55-60-60821081
1625,62,2022-03-03 00:53:46,call,44,0,0,incoming,----------,+128-33-26206281,+55-17-17112535
1626,319,2022-03-01 05:32:37,sms,0,1,0,incoming,----------,+55-18-18536162,+55-80-80512066
1627,319,2022-03-03 23:43:43,call,48,0,0,outgoing,----------,+55-14-14085807,+55-86-86718837
1628,319,2022-03-03 20:33:10,call,20,0,0,outgoing,----------,+55-54-54078628,+55-77-77602377
1629,319,2022-03-06 11:41:37,data,0,0,154,incoming,----------,+55-72-72575485,+55-28-28474058
1630,319,2022-03-04 05:25:35,call,2,0,0,outgoing,----------,+55-40-40461146,+55-42-42760704
1631,319,2022-03-01 21:31:35,data,0,0,54,outgoing,----------,+55-50-50273331,+55-08-08140003
1632,319,2022-03-01 11:27:23,call,6,0,0,outgoing,----------,+55-46-46633868,+55-64-64228434
1633,319,2022-03-06 19:15:35,data,0,0,163,outgoing,----------,+55-03-03247656,+55-31-31021652
1634,86,2022-03-04 03:39:47,data,0,0,189,outgoing,----------,+55-41-41360878,+55-72-72371105
1635,86,2022-03-01 11:51:01,data,0,0,98,incoming,roaming,+55-45-45507365,+55-75-75245405
1636,86,2022-03-07 03:17:23,data,0,0,125,incoming,----------,+55-53-53147472,+55-16-16658306
1637,86,2022-03-01 00:14:30,sms,0,1,0,outgoing,----------,+55-43-43722420,+55-57-57633770
1638,212,2022-03-06 05:57:35,call,7,0,0,incoming,----------,+55-08-08717555,+55-36-36561655
1639,212,2022-03-04 17:16:16,data,0,0,8,outgoing,----------,+55-54-54705070,+55-28-28211620
1640,212,2022-03-06 19:14:47,sms,0,1,0,incoming,----------,+55-03-03218056,+55-87-87015516
